city,seed,backbone,phase,K,eps,kappa,gating,boundary_frac,macroCatMRR,CatMRR,HR20,NDCG20,Coverage,Gini,LT20
kuairand,43,EASE,kappa,4,0.01,1.5,single,0.2445,0.043052568960300124,0.12810232525392812,0.03940835354760461,0.01555803384678152,0.26213803614195513,0.9641664020227738,0.432895
kuairand,43,AFM,kappa,4,0.01,0.0,double,0.2445,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,AFM,kappa,4,0.01,0.05,double,0.2445,0.06381873845358206,0.26949188955019915,0.06386446331109763,0.025646451892893826,0.06662312214239059,0.9887959500852734,0.00091058976
kuairand,43,AFM,kappa,4,0.01,0.1,double,0.2445,0.06417606349078381,0.2764918107355433,0.06400659490600363,0.025545813611873403,0.06901807097757456,0.9885414265314225,0.0008887963
kuairand,43,AFM,kappa,4,0.01,0.25,double,0.2445,0.064658033787552,0.2781914542264568,0.06412977562158884,0.025703883262803328,0.08491182233834095,0.9872986016239809,0.0011228396
kuairand,43,AFM,kappa,4,0.01,0.5,double,0.2445,0.06509532233546254,0.2670639002132719,0.06375075803517283,0.02560872863559403,0.10472458088395384,0.9838693581090849,0.0015596574
kuairand,43,AFM,kappa,4,0.01,1.0,double,0.2445,0.0641028652127189,0.2337696347234514,0.06086074893875076,0.023807558993955855,0.1275854561288918,0.9777368535608739,0.0027980972
kuairand,43,AFM,kappa,4,0.01,1.5,double,0.2445,0.06242601700368747,0.2148379924255021,0.05763909945421468,0.022269770985842704,0.13607663836272588,0.974978933289868,0.0049528126
kuairand,43,AFM,kappa,4,0.01,0.0,single,0.2445,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,AFM,kappa,4,0.01,0.05,single,0.2445,0.06374632256170337,0.2693552726764018,0.06383603699211643,0.025635429424764728,0.06640539952101024,0.9887866169938249,0.0008869012
kuairand,43,AFM,kappa,4,0.01,0.1,single,0.2445,0.06407756643752635,0.2764459053793309,0.06390236506973923,0.025545618543309074,0.06923579359895493,0.9885236449704555,0.0008688979
kuairand,43,AFM,kappa,4,0.01,0.25,single,0.2445,0.06449345907275153,0.28099177710082057,0.06417715281989084,0.025682462587381376,0.08491182233834095,0.9872443380730584,0.0011181019
kuairand,43,AFM,kappa,4,0.01,0.5,single,0.2445,0.06490194280236351,0.26701989435182244,0.06394974226804123,0.02565983883728802,0.10516002612671456,0.9836627811463827,0.0015662902
kuairand,43,AFM,kappa,4,0.01,1.0,single,0.2445,0.06325122789076523,0.23075627161659878,0.06087022437841116,0.023716149660104872,0.12910951447855432,0.9773172543560038,0.0028170485
kuairand,43,AFM,kappa,4,0.01,1.5,single,0.2445,0.06075890030466977,0.2095556080659996,0.056843162522741054,0.021814536418299425,0.1389070324406706,0.9744203704598595,0.004974606
kuairand,43,SASRec,kappa,4,0.01,0.0,double,0.2445,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,43,SASRec,kappa,4,0.01,0.05,double,0.2445,0.11144077386361587,0.29333898586907914,0.10201258338386901,0.04014669119328955,0.713259307642064,0.8299572607952592,0.38182706
kuairand,43,SASRec,kappa,4,0.01,0.1,double,0.2445,0.11119590940087655,0.29214516555406395,0.1018325500303214,0.04007121746724372,0.7147833659917265,0.8290484986711526,0.38120353
kuairand,43,SASRec,kappa,4,0.01,0.25,double,0.2445,0.10841601343892229,0.2827461269120305,0.10009854457246817,0.03953591333942403,0.715654256477248,0.8241893533407088,0.38182706
kuairand,43,SASRec,kappa,4,0.01,0.5,double,0.2445,0.10145189292857847,0.2596667711033558,0.09604305639781686,0.03791319827681236,0.7261049423035053,0.8149855037532396,0.38675994
kuairand,43,SASRec,kappa,4,0.01,1.0,double,0.2445,0.09283333151824887,0.2285805081432635,0.08760043966040024,0.03506921456497086,0.7322011757021555,0.808641220137243,0.3973014
kuairand,43,SASRec,kappa,4,0.01,1.5,double,0.2445,0.08894029054354267,0.2137568765257641,0.08361127956337173,0.03354545141559373,0.7315480078380143,0.8131925644853077,0.40425828
kuairand,43,SASRec,kappa,4,0.01,0.0,single,0.2445,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,43,SASRec,kappa,4,0.01,0.05,single,0.2445,0.11145921518422476,0.2932645392703059,0.10221156761673741,0.040183670917859404,0.7139124755062051,0.8300234254818912,0.38160723
kuairand,43,SASRec,kappa,4,0.01,0.1,single,0.2445,0.11103619553457558,0.2919694999735612,0.101870451788963,0.040070123352858256,0.7145656433703462,0.829151394972865,0.38081318
kuairand,43,SASRec,kappa,4,0.01,0.25,single,0.2445,0.10767216263398392,0.28135831648747456,0.09971952698605216,0.03937529492716214,0.7167428695841498,0.8241714673910532,0.3812898
kuairand,43,SASRec,kappa,4,0.01,0.5,single,0.2445,0.10034343045358114,0.2570561715352227,0.09538925106124924,0.03767501992944536,0.7263226649248857,0.8148827361838229,0.3863345
kuairand,43,SASRec,kappa,4,0.01,1.0,single,0.2445,0.09046179586759337,0.22403986435367462,0.08657709217707701,0.03469433659382407,0.7328543435662965,0.8091084692713368,0.39744544
kuairand,43,SASRec,kappa,4,0.01,1.5,single,0.2445,0.08630189845998686,0.20815126741177375,0.0822183899332929,0.033008578665531016,0.7326366209449162,0.8146238873073521,0.40485233
kuairand,43,B_blind,keps,3,0.01,0.25,double,0.199,0.0852123885022269,0.26959165851624317,0.10214523953911461,0.03856879866690749,0.3043762246897453,0.930183571346145,0.023905588
kuairand,43,EASE,keps,3,0.01,0.25,double,0.199,0.05974197685107125,0.18419419328816541,0.06503941782898727,0.024896860668859176,0.30655345090354885,0.9580476367589195,0.16090718
kuairand,43,AFM,keps,3,0.01,0.25,double,0.199,0.06599296898751376,0.2747480871863663,0.06520997574287447,0.026067319940771088,0.08534726758110167,0.9871982609884236,0.0010603017
kuairand,43,SASRec,keps,3,0.01,0.25,double,0.199,0.11007670650869138,0.27642160858522435,0.10010802001212857,0.03938384116868534,0.7184846505551927,0.8228169569018797,0.3837392
kuairand,43,B_blind,keps,3,0.03,0.25,double,0.5639,0.08497480074240021,0.27272963817038487,0.1015956640388114,0.03833308552944096,0.29936860439799695,0.9317164837545784,0.022582816
kuairand,43,EASE,keps,3,0.03,0.25,double,0.5639,0.06961752155590992,0.2222388455120684,0.07966949666464523,0.030660428365864065,0.32658393207054215,0.9552139670216904,0.07007467
kuairand,43,AFM,keps,3,0.03,0.25,double,0.5639,0.06578848077468677,0.2721597440684391,0.06520997574287447,0.026037236398729947,0.0829523187459177,0.9877478620701448,0.00087647815
kuairand,43,SASRec,keps,3,0.03,0.25,double,0.5639,0.11030849307210303,0.28223361135228464,0.10085657974530018,0.039644188267316485,0.7169605922055301,0.8256520319666716,0.38267988
kuairand,43,B_blind,keps,3,0.05,0.25,double,1.0,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,43,EASE,keps,3,0.05,0.25,double,1.0,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.9732396147365865,0.0062253643
kuairand,43,AFM,keps,3,0.05,0.25,double,1.0,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,SASRec,keps,3,0.05,0.25,double,1.0,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,43,B_blind,keps,3,0.1,0.25,double,1.0,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,43,EASE,keps,3,0.1,0.25,double,1.0,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.9732396147365865,0.0062253643
kuairand,43,AFM,keps,3,0.1,0.25,double,1.0,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,SASRec,keps,3,0.1,0.25,double,1.0,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,43,B_blind,keps,4,0.03,0.25,double,0.634,0.08384082162926675,0.27759667369430924,0.1016146149181322,0.03824133922318728,0.29653821032005223,0.9322355323714191,0.022656722
kuairand,43,EASE,keps,4,0.03,0.25,double,0.634,0.0737006334614407,0.24705377085429903,0.09051887507580351,0.03477499289272705,0.364467668190725,0.9514264689543253,0.045109726
kuairand,43,AFM,keps,4,0.03,0.25,double,0.634,0.06510706667604668,0.27959122913837425,0.06428138265615524,0.02583148613066178,0.08164598301763554,0.9881983471235329,0.0011692693
kuairand,43,SASRec,keps,4,0.03,0.25,double,0.634,0.1100050424232779,0.28904891244046643,0.10113136749545179,0.03971506500620703,0.7160897017200087,0.826389828524621,0.38512164
kuairand,43,B_blind,keps,4,0.05,0.25,double,1.0,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,43,EASE,keps,4,0.05,0.25,double,1.0,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.9732396147365865,0.0062253643
kuairand,43,AFM,keps,4,0.05,0.25,double,1.0,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,SASRec,keps,4,0.05,0.25,double,1.0,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,43,B_blind,keps,4,0.1,0.25,double,1.0,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,43,EASE,keps,4,0.1,0.25,double,1.0,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.9732396147365865,0.0062253643
kuairand,43,AFM,keps,4,0.1,0.25,double,1.0,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,SASRec,keps,4,0.1,0.25,double,1.0,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,43,B_blind,keps,5,0.01,0.25,double,0.2088,0.08462070005177158,0.27466060220448457,0.1014251061249242,0.03835180876810652,0.30502939255388634,0.9303403148818363,0.023950122
kuairand,43,EASE,keps,5,0.01,0.25,double,0.2088,0.06326447431324651,0.19498399212469716,0.0666597180109157,0.026232267768717565,0.3572828216851731,0.9474588896714051,0.13121115
kuairand,43,AFM,keps,5,0.01,0.25,double,0.2088,0.0653414284512315,0.27880702872389423,0.06422453001819284,0.025777030215963743,0.08883082952318747,0.9872784075702776,0.0011815873
kuairand,43,SASRec,keps,5,0.01,0.25,double,0.2088,0.10890733729444078,0.28187630954408766,0.10016487265009097,0.03950317667874636,0.715654256477248,0.8227318433989446,0.3840282
kuairand,43,B_blind,keps,5,0.03,0.25,double,0.6608,0.0828495157670051,0.2819101808973774,0.101823074590661,0.03833884261592733,0.2984977139124755,0.9319755335689597,0.023068907
kuairand,43,EASE,keps,5,0.03,0.25,double,0.6608,0.06835171538929802,0.25449446121934943,0.08932496967859309,0.03428522139933557,0.3683866753755715,0.9501484279245038,0.04561192
kuairand,43,AFM,keps,5,0.03,0.25,double,0.6608,0.06417024027082197,0.2806488918496594,0.06423400545785324,0.025748037920504587,0.08404093185281951,0.9880319003910425,0.0011171544
kuairand,43,SASRec,keps,5,0.03,0.25,double,0.6608,0.10823165556864432,0.2922458736783675,0.1012640236506974,0.03979751829030867,0.7139124755062051,0.8263964594756674,0.385151
kuairand,43,B_blind,keps,5,0.05,0.25,double,1.0,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,43,EASE,keps,5,0.05,0.25,double,1.0,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.973239628765106,0.0062253643
kuairand,43,AFM,keps,5,0.05,0.25,double,1.0,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,SASRec,keps,5,0.05,0.25,double,1.0,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,43,B_blind,keps,5,0.1,0.25,double,1.0,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,43,EASE,keps,5,0.1,0.25,double,1.0,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.973239628765106,0.0062253643
kuairand,43,AFM,keps,5,0.1,0.25,double,1.0,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,SASRec,keps,5,0.1,0.25,double,1.0,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,43,B_blind,keps,6,0.01,0.25,double,0.3622,0.08514552341499912,0.2788756189229728,0.1016714675560946,0.03862533069960136,0.3113433485739168,0.9300462032587886,0.024173744
kuairand,43,EASE,keps,6,0.01,0.25,double,0.3622,0.0581504842054318,0.19388913379748032,0.06524787750151607,0.02560762410595768,0.3838449814935772,0.9384792612106354,0.19477333
kuairand,43,AFM,keps,6,0.01,0.25,double,0.3622,0.06523854413998868,0.2780454653888804,0.06441403881140084,0.02568941971146102,0.09187894622251253,0.987275007717336,0.0015274409
kuairand,43,SASRec,keps,6,0.01,0.25,double,0.3622,0.10846063323475831,0.28357664553756706,0.10033543056397817,0.03944419169084221,0.715654256477248,0.8232226992303922,0.38616112
kuairand,43,B_blind,keps,6,0.03,0.25,double,0.7695,0.08326515762655855,0.2816314488631446,0.10201258338386901,0.03840555616530196,0.29871543653385585,0.9320975478544156,0.022880344
kuairand,43,EASE,keps,6,0.03,0.25,double,0.7695,0.07231251450351632,0.2587743362071142,0.09238553668890237,0.03532550253607221,0.3945133899412149,0.9516600986789161,0.03891658
kuairand,43,AFM,keps,6,0.03,0.25,double,0.7695,0.06404590792812413,0.27793538968874226,0.06376023347483323,0.025623112866677084,0.08317004136729807,0.9881170993029047,0.0010735673
kuairand,43,SASRec,keps,6,0.03,0.25,double,0.7695,0.10864746254203904,0.29208811934092854,0.10114084293511219,0.039615788217161566,0.7143479207489658,0.8268630278139657,0.38478336
kuairand,43,B_blind,keps,6,0.05,0.25,double,1.0,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,43,EASE,keps,6,0.05,0.25,double,1.0,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.9732396147365865,0.0062253643
kuairand,43,AFM,keps,6,0.05,0.25,double,1.0,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,SASRec,keps,6,0.05,0.25,double,1.0,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,43,B_blind,keps,6,0.1,0.25,double,1.0,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,43,EASE,keps,6,0.1,0.25,double,1.0,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.9732396147365865,0.0062253643
kuairand,43,AFM,keps,6,0.1,0.25,double,1.0,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,43,SASRec,keps,6,0.1,0.25,double,1.0,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,44,B_blind,kappa,4,0.01,0.0,double,0.2427,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,44,B_blind,kappa,4,0.01,0.05,double,0.2427,0.0843115351417536,0.27827866618838576,0.101823074590661,0.038269519307540904,0.284345743522752,0.9341189819962272,0.020727526
kuairand,44,B_blind,kappa,4,0.01,0.1,double,0.2427,0.08452212924692547,0.27815154310348694,0.1017662219526986,0.0383146293660116,0.2880470280862182,0.9336575555228992,0.02100421
kuairand,44,B_blind,kappa,4,0.01,0.25,double,0.2427,0.08401260760902576,0.27506261580481717,0.1015009096422074,0.03836224206314801,0.3028521663400827,0.930947803823732,0.023115337
kuairand,44,B_blind,kappa,4,0.01,0.5,double,0.2427,0.08266696496383563,0.2626678804782902,0.09884778653729533,0.037484255026305376,0.3339865011974744,0.9234252446441753,0.029940497
kuairand,44,B_blind,kappa,4,0.01,1.0,double,0.2427,0.08036525581333577,0.23522529813834955,0.09221497877501517,0.03498673013513012,0.3762246897452645,0.9088300204902204,0.04886958
kuairand,44,B_blind,kappa,4,0.01,1.5,double,0.2427,0.07839973519967201,0.21724400296254986,0.085771679805943,0.03267421324155652,0.39386022207707383,0.9013317702591954,0.06551413
kuairand,44,B_blind,kappa,4,0.01,0.0,single,0.2427,0.08404985419386243,0.2778619371003631,0.10191782898726501,0.03825558735809728,0.28129762682342696,0.934204715229638,0.020809012
kuairand,44,B_blind,kappa,4,0.01,0.05,single,0.2427,0.08427100171152589,0.27835855318140645,0.10197468162522741,0.038294609042457316,0.2841280209013716,0.9341631949381932,0.020688677
kuairand,44,B_blind,kappa,4,0.01,0.1,single,0.2427,0.08443182217700114,0.27811370871835134,0.101633565797453,0.03827116321097786,0.2878293054648378,0.9337063854981682,0.020935986
kuairand,44,B_blind,kappa,4,0.01,0.25,single,0.2427,0.08379156927611242,0.2746146316547975,0.10112189205579139,0.03824239533844328,0.3035053342042238,0.9308236539024963,0.023284001
kuairand,44,B_blind,kappa,4,0.01,0.5,single,0.2427,0.08200729671545867,0.26140499217377405,0.09846876895087932,0.037302663258682485,0.3342042238188548,0.9229384570833592,0.030583879
kuairand,44,B_blind,kappa,4,0.01,1.0,single,0.2427,0.07947664278281162,0.23349827537996878,0.09104002425712553,0.034606465196258714,0.3775310254735467,0.9078275391917221,0.050704025
kuairand,44,B_blind,kappa,4,0.01,1.5,single,0.2427,0.07671288836031748,0.21357335605273992,0.08408505154639176,0.03207034945319089,0.395166557805356,0.9001356594962118,0.06825727
kuairand,44,EASE,kappa,4,0.01,0.0,double,0.2427,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.9732396147365865,0.0062253643
kuairand,44,EASE,kappa,4,0.01,0.05,double,0.2427,0.07703243437274708,0.26894399711226913,0.0977486355366889,0.03701570593656413,0.34400174178097104,0.9625736819100228,0.017032104
kuairand,44,EASE,kappa,4,0.01,0.1,double,0.2427,0.07368719821225549,0.24898591914622167,0.08781837477258944,0.03371283772984913,0.3381232310037013,0.9548132110066245,0.04794193
kuairand,44,EASE,kappa,4,0.01,0.25,double,0.2427,0.06474776446318574,0.20279849925754506,0.06888644633110977,0.026804112095538842,0.32484215109949927,0.9532772993832601,0.15362531
kuairand,44,EASE,kappa,4,0.01,0.5,double,0.2427,0.05371012497318216,0.1722445909570867,0.05617040630685264,0.02197370205992848,0.3115610711952972,0.9568598048854104,0.2592272
kuairand,44,EASE,kappa,4,0.01,1.0,double,0.2427,0.046795623254948744,0.15514236597606149,0.04736772286234081,0.018896477037854808,0.2958850424559112,0.9606331300221274,0.35963464
kuairand,44,EASE,kappa,4,0.01,1.5,double,0.2427,0.04467676225114276,0.14624192131171246,0.04243101879927229,0.01708812662698032,0.2834748530372306,0.9629969343063909,0.41097352
kuairand,44,EASE,kappa,4,0.01,0.0,single,0.2427,0.07822033487044078,0.27539520122902744,0.10327281685870224,0.03898408164849005,0.25321140866536035,0.9732396147365865,0.0062253643
kuairand,44,EASE,kappa,4,0.01,0.05,single,0.2427,0.07671161445181715,0.26869703372112475,0.0974454214675561,0.03686805794660479,0.3453080775092532,0.9621377320531666,0.017374165
kuairand,44,EASE,kappa,4,0.01,0.1,single,0.2427,0.07297189047471597,0.2477882549906063,0.08703191328077622,0.03343458111393529,0.34291312867406926,0.9539707773727442,0.048890427
kuairand,44,EASE,kappa,4,0.01,0.25,single,0.2427,0.06275264300474423,0.19771649438254404,0.06540895997574288,0.025743157220530152,0.3257130415850207,0.9521069949069543,0.16183768
kuairand,44,EASE,kappa,4,0.01,0.5,single,0.2427,0.051650648641924556,0.16376128873747692,0.0507694057004245,0.02016517139349643,0.3037230568256042,0.9566897239411833,0.29566786
kuairand,44,EASE,kappa,4,0.01,1.0,single,0.2427,0.04510905817538925,0.13840859673350606,0.04158770466949666,0.016543229241930302,0.2754191160461572,0.9617031223325183,0.4138588
kuairand,44,EASE,kappa,4,0.01,1.5,single,0.2427,0.04246167920413373,0.1244136110271499,0.03816707095209218,0.01503850237368124,0.2614848682778141,0.9634566575524202,0.44864404
kuairand,44,AFM,kappa,4,0.01,0.0,double,0.2427,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,44,AFM,kappa,4,0.01,0.05,double,0.2427,0.0638063014760617,0.2692630734410324,0.06390236506973923,0.025658356134100994,0.06640539952101024,0.9887978818949181,0.0009096422
kuairand,44,AFM,kappa,4,0.01,0.1,double,0.2427,0.06417569618326831,0.27633326158601185,0.06391184050939963,0.025535820875726385,0.06901807097757456,0.9885418069518608,0.0008878487
kuairand,44,AFM,kappa,4,0.01,0.25,double,0.2427,0.06465122344620336,0.27794764972231417,0.06403502122498483,0.025682529174392423,0.08491182233834095,0.9873065425911791,0.0011124166
kuairand,44,AFM,kappa,4,0.01,0.5,double,0.2427,0.06505519077828173,0.2662334316646735,0.06373180715585203,0.025605903878267607,0.10407141301981276,0.9839014483472555,0.001572923
kuairand,44,AFM,kappa,4,0.01,1.0,double,0.2427,0.06428293746274094,0.23198826551279675,0.06097445421467556,0.023785634349161106,0.12910951447855432,0.9777924506463482,0.0028852713
kuairand,44,AFM,kappa,4,0.01,1.5,double,0.2427,0.06262792135906413,0.2124933426361034,0.057354836264402666,0.022131926624881244,0.13694752884824735,0.9750534952831826,0.005113895
kuairand,44,AFM,kappa,4,0.01,0.0,single,0.2427,0.06362217598980688,0.2691042128853751,0.06309063573883161,0.02538348926861709,0.06335728282168518,0.9889819917711675,0.0010754624
kuairand,44,AFM,kappa,4,0.01,0.05,single,0.2427,0.06373760424775149,0.26916559365555026,0.06379813523347483,0.02562735514631336,0.06618767689962987,0.9887869470766348,0.00088879635
kuairand,44,AFM,kappa,4,0.01,0.1,single,0.2427,0.06410243208987555,0.27643626817409295,0.06380761067313523,0.025532181164279487,0.06923579359895493,0.988523844257952,0.0008651076
kuairand,44,AFM,kappa,4,0.01,0.25,single,0.2427,0.06454800823731248,0.28093717512973687,0.06402554578532443,0.025657739261501795,0.08491182233834095,0.9872504734872865,0.0011218921
kuairand,44,AFM,kappa,4,0.01,0.5,single,0.2427,0.06495162794984771,0.26632411458436184,0.06396869314736203,0.02564893785491321,0.10472458088395384,0.983677505727927,0.0015956643
kuairand,44,AFM,kappa,4,0.01,1.0,single,0.2427,0.06332217167031558,0.22907250522751144,0.061211340206185565,0.023736813625862014,0.13063357282821686,0.9773454054684423,0.0029155929
kuairand,44,AFM,kappa,4,0.01,1.5,single,0.2427,0.06090129452882093,0.20750084560702992,0.056862113402061855,0.021780130014326396,0.1399956455475724,0.9744779529934351,0.005159377
kuairand,44,SASRec,kappa,4,0.01,0.0,double,0.2427,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,44,SASRec,kappa,4,0.01,0.05,double,0.2427,0.1114372850057147,0.2932393501510237,0.10211681322013341,0.04019126860989799,0.713259307642064,0.8299596357410761,0.38180336
kuairand,44,SASRec,kappa,4,0.01,0.1,double,0.2427,0.11125616898546924,0.2920220930979413,0.101870451788963,0.04010639064526309,0.7145656433703462,0.8290597049825472,0.38111356
kuairand,44,SASRec,kappa,4,0.01,0.25,double,0.2427,0.1084442588556119,0.28261097948688374,0.10011749545178897,0.03955071104030838,0.7158719790986283,0.8242015981751438,0.38168585
kuairand,44,SASRec,kappa,4,0.01,0.5,double,0.2427,0.10160814506519851,0.2595181543129737,0.09597672832019406,0.03789800226175187,0.7271935554104071,0.8149618450678431,0.386813
kuairand,44,SASRec,kappa,4,0.01,1.0,double,0.2427,0.0932265782988384,0.22818204705089198,0.08749620982413583,0.035076624166985516,0.7326366209449162,0.8089529684974246,0.39774674
kuairand,44,SASRec,kappa,4,0.01,1.5,double,0.2427,0.08937488910146446,0.2133056317521973,0.08346914796846573,0.03352570354245886,0.7315480078380143,0.8141183687848872,0.40492722
kuairand,44,SASRec,kappa,4,0.01,0.0,single,0.2427,0.11197253424906382,0.2938419465848032,0.1016304073175662,0.0400344551400231,0.7119529719137818,0.8303745391053725,0.3829584
kuairand,44,SASRec,kappa,4,0.01,0.05,single,0.2427,0.11146174402800313,0.29318192601385473,0.10234422377198302,0.04022056070429705,0.7139124755062051,0.8300159709742341,0.38159397
kuairand,44,SASRec,kappa,4,0.01,0.1,single,0.2427,0.11107769785769449,0.2918594614035175,0.1018515009096422,0.0400807803575243,0.7143479207489658,0.8291052353675279,0.3807971
kuairand,44,SASRec,kappa,4,0.01,0.25,single,0.2427,0.10780125197457673,0.28128691739266476,0.09981428138265616,0.03938941728028513,0.7167428695841498,0.8240702689527937,0.3813798
kuairand,44,SASRec,kappa,4,0.01,0.5,single,0.2427,0.10030666634273319,0.25691363304985815,0.09513341419041843,0.03764516852404297,0.7271935554104071,0.8147499785281132,0.38683766
kuairand,44,SASRec,kappa,4,0.01,1.0,single,0.2427,0.09081012724661457,0.2238751974222381,0.08635915706488781,0.03467892216503216,0.7332897888090573,0.8094498541166013,0.3982006
kuairand,44,SASRec,kappa,4,0.01,1.5,single,0.2427,0.08692830158750392,0.20805261925397286,0.0821425864160097,0.033038566038868934,0.7322011757021555,0.8155955491864977,0.40587765
kuairand,44,B_blind,keps,3,0.01,0.25,double,0.1991,0.08521289319859314,0.2695769056524068,0.10214523953911461,0.038567551861684146,0.3043762246897453,0.9301841114441427,0.023908429
kuairand,44,EASE,keps,3,0.01,0.25,double,0.1991,0.0597484572807015,0.18418737069483526,0.06507731958762887,0.02490946402619701,0.3067711735249292,0.9580554894289659,0.16104269
kuairand,44,AFM,keps,3,0.01,0.25,double,0.1991,0.06599688264591201,0.27475719121607756,0.06522892662219527,0.026071634492179082,0.08534726758110167,0.9871979482349613,0.0010603017
kuairand,44,SASRec,keps,3,0.01,0.25,double,0.1991,0.1100860993409141,0.27643560410652884,0.10010802001212857,0.039384641347677836,0.7184846505551927,0.8228186708568699,0.38374394
kuairand,44,B_blind,keps,3,0.03,0.25,double,0.5639,0.08496687876616545,0.27269128849901264,0.1015577622801698,0.03832113021638887,0.29936860439799695,0.9317102447768686,0.022592291
kuairand,44,EASE,keps,3,0.03,0.25,double,0.5639,0.06966439051752023,0.22225189325528114,0.07972634930260764,0.03067206988023077,0.32658393207054215,0.9552890398181533,0.06920008
