dataset,backbone,seed,method,situation,n_requests,n_users,macroCatMRR,microCatMRR,n_cats_supported,low_support
saopaulo,DeepFM,45,SIT,1,737,317,0.22162519073744838,0.7226046149024838,6,False
saopaulo,DeepFM,45,SIT,2,12599,2629,0.1818547202638754,0.31210131662926943,10,False
saopaulo,DeepFM,45,SIT,3,5019,1033,0.1793858112440313,0.5465800997543303,8,False
saopaulo,DeepFM,45,Steck-b,0,5466,1208,0.2912332293008673,0.40622599299866397,9,False
saopaulo,DeepFM,45,Steck-b,1,737,317,0.28985032218459206,0.727100217458166,6,False
saopaulo,DeepFM,45,Steck-b,2,12599,2629,0.32225007525606314,0.35419191064016403,10,False
saopaulo,DeepFM,45,Steck-b,3,5019,1033,0.22576626807612052,0.5420112419608838,8,False
saopaulo,AFM,45,BASE,0,5466,1208,0.20746170028163535,0.33948992856522753,9,False
saopaulo,AFM,45,BASE,1,737,317,0.3016909092611542,0.7315642012836102,6,False
saopaulo,AFM,45,BASE,2,12599,2629,0.19274420575443899,0.2583660773506514,10,False
saopaulo,AFM,45,BASE,3,5019,1033,0.1849107331993271,0.5412318738285443,8,False
saopaulo,AFM,45,SIT,0,5466,1208,0.2376651160926884,0.35125055423478463,9,False
saopaulo,AFM,45,SIT,1,737,317,0.24828932965411066,0.726106458878428,6,False
saopaulo,AFM,45,SIT,2,12599,2629,0.22519413937781882,0.35714561209297846,10,False
saopaulo,AFM,45,SIT,3,5019,1033,0.15557616358415988,0.5254125401453943,8,False
saopaulo,AFM,45,Steck-b,0,5466,1208,0.32008724269781974,0.41662970331261306,9,False
saopaulo,AFM,45,Steck-b,1,737,317,0.3426211917189808,0.74514988421562,6,False
saopaulo,AFM,45,Steck-b,2,12599,2629,0.36741027225343004,0.39015546942462054,10,False
saopaulo,AFM,45,Steck-b,3,5019,1033,0.2366902531728481,0.5511521078165623,8,False
saopaulo,FPMC,45,BASE,0,5466,1208,0.284198127896953,0.366836639276385,9,False
saopaulo,FPMC,45,BASE,1,737,317,0.36419923406311366,0.5660267427804636,6,False
saopaulo,FPMC,45,BASE,2,12599,2629,0.2511647932263116,0.3800593830448173,10,False
saopaulo,FPMC,45,BASE,3,5019,1033,0.29396918688539325,0.5144047287910437,8,False
saopaulo,FPMC,45,SIT,0,5466,1208,0.2865600245544859,0.36567093319579697,9,False
saopaulo,FPMC,45,SIT,1,737,317,0.3565421997892737,0.6192985326254038,6,False
saopaulo,FPMC,45,SIT,2,12599,2629,0.24136080253332928,0.3783027348509781,10,False
saopaulo,FPMC,45,SIT,3,5019,1033,0.256137280346775,0.5403376952463798,8,False
saopaulo,FPMC,45,Steck-b,0,5466,1208,0.33451680337029943,0.4123508416966343,9,False
saopaulo,FPMC,45,Steck-b,1,737,317,0.4115097865333321,0.6559608382929856,6,False
saopaulo,FPMC,45,Steck-b,2,12599,2629,0.3268980847844535,0.4271985041167128,10,False
saopaulo,FPMC,45,Steck-b,3,5019,1033,0.3166473224058734,0.5529420039001509,8,False
saopaulo,SASRec,45,BASE,0,5466,1208,0.29881893669771953,0.37750052993768646,9,False
saopaulo,SASRec,45,BASE,1,737,317,0.3772727964584595,0.5624233520350318,6,False
saopaulo,SASRec,45,BASE,2,12599,2629,0.2576721229147577,0.3861165422314358,10,False
saopaulo,SASRec,45,BASE,3,5019,1033,0.31261474823008933,0.5270621239397784,8,False
saopaulo,SASRec,45,SIT,0,5466,1208,0.30016332391981326,0.37948095039601965,9,False
saopaulo,SASRec,45,SIT,1,737,317,0.37092026075310064,0.6220635745578404,6,False
saopaulo,SASRec,45,SIT,2,12599,2629,0.24621938468958487,0.37919943423601193,10,False
saopaulo,SASRec,45,SIT,3,5019,1033,0.27356589754700233,0.5561485147940441,8,False
saopaulo,SASRec,45,Steck-b,0,5466,1208,0.3638745086676541,0.42610672287413043,9,False
saopaulo,SASRec,45,Steck-b,1,737,317,0.43884312321035646,0.6670887560990417,6,False
saopaulo,SASRec,45,Steck-b,2,12599,2629,0.3422885833124959,0.41815685488682813,10,False
saopaulo,SASRec,45,Steck-b,3,5019,1033,0.3266294427819695,0.549530567591653,8,False
saopaulo,B_blind,46,BASE,0,12612,2631,0.18213118750370158,0.3149766282885946,10,False
saopaulo,B_blind,46,BASE,1,1683,519,0.2218392564895479,0.5499272778252706,7,False
saopaulo,B_blind,46,BASE,2,4120,983,0.20651955357377344,0.4757377456137281,8,False
saopaulo,B_blind,46,BASE,3,5406,1203,0.19703713930843614,0.33898482185655787,9,False
saopaulo,B_blind,46,SIT,0,12612,2631,0.17808094801324809,0.3409183729192426,10,False
saopaulo,B_blind,46,SIT,1,1683,519,0.20835513926692847,0.6875284190036842,7,False
saopaulo,B_blind,46,SIT,2,4120,983,0.1831286679486678,0.5009629543862895,8,False
saopaulo,B_blind,46,SIT,3,5406,1203,0.20276350608660718,0.3423821249221217,9,False
saopaulo,B_blind,46,Steck-b,0,12612,2631,0.28633949566925704,0.39507524278985295,10,False
saopaulo,B_blind,46,Steck-b,1,1683,519,0.26308132912698967,0.6795973778036024,7,False
saopaulo,B_blind,46,Steck-b,2,4120,983,0.24906719898973792,0.515894050681193,8,False
saopaulo,B_blind,46,Steck-b,3,5406,1203,0.27903544046111034,0.4021066388413428,9,False
saopaulo,B_full,46,BASE,0,12612,2631,0.371007251542424,0.4103583459360741,10,False
saopaulo,B_full,46,BASE,1,1683,519,0.33033949739198515,0.7388534445684437,7,False
saopaulo,B_full,46,BASE,2,4120,983,0.2855475589516494,0.5325394192985268,8,False
saopaulo,B_full,46,BASE,3,5406,1203,0.3627634303236246,0.453246666549073,9,False
saopaulo,B_full,46,SIT,0,12612,2631,0.3845346989784141,0.42929780985074595,10,False
saopaulo,B_full,46,SIT,1,1683,519,0.29771444742836445,0.7371962385719056,7,False
saopaulo,B_full,46,SIT,2,4120,983,0.25543016231043103,0.5303457887258872,8,False
saopaulo,B_full,46,SIT,3,5406,1203,0.35885583919399555,0.44485074132623464,9,False
saopaulo,B_full,46,Steck-b,0,12612,2631,0.4296784478530961,0.43304301230297,10,False
saopaulo,B_full,46,Steck-b,1,1683,519,0.3349531493130496,0.7346859542689632,7,False
saopaulo,B_full,46,Steck-b,2,4120,983,0.298822427522924,0.5291927915257065,8,False
saopaulo,B_full,46,Steck-b,3,5406,1203,0.37502629728070247,0.4539067362171335,9,False
saopaulo,EASE,46,BASE,0,12612,2631,0.18412903902942687,0.3094364430751686,10,False
saopaulo,EASE,46,BASE,1,1683,519,0.22217601800620734,0.613203870703781,7,False
saopaulo,EASE,46,BASE,2,4120,983,0.20631073117596288,0.4952624466230272,8,False
saopaulo,EASE,46,BASE,3,5406,1203,0.19447034229135177,0.3346414197812648,9,False
saopaulo,EASE,46,SIT,0,12612,2631,0.17981374805916245,0.345175114065985,10,False
saopaulo,EASE,46,SIT,1,1683,519,0.16959141716555695,0.7101802802652127,7,False
saopaulo,EASE,46,SIT,2,4120,983,0.15362684151677816,0.4860455305717223,8,False
saopaulo,EASE,46,SIT,3,5406,1203,0.19878063669625076,0.3223606840866366,9,False
saopaulo,EASE,46,Steck-b,0,12612,2631,0.3002638385640332,0.3674868363988614,10,False
saopaulo,EASE,46,Steck-b,1,1683,519,0.254151471699403,0.6737863283430272,7,False
saopaulo,EASE,46,Steck-b,2,4120,983,0.23487485913777206,0.503255004765758,8,False
saopaulo,EASE,46,Steck-b,3,5406,1203,0.2664221240773708,0.38391755686880336,9,False
saopaulo,DeepFM,46,BASE,0,12612,2631,0.18279977945625064,0.3076069925035454,10,False
saopaulo,DeepFM,46,BASE,1,1683,519,0.18559900460636403,0.7169068722275278,7,False
saopaulo,DeepFM,46,BASE,2,4120,983,0.19171132467081248,0.5082542071125052,8,False
saopaulo,DeepFM,46,BASE,3,5406,1203,0.20868931248474298,0.3573573052509318,9,False
saopaulo,DeepFM,46,SIT,0,12612,2631,0.1745059363254806,0.3070573271120148,10,False
saopaulo,DeepFM,46,SIT,1,1683,519,0.16321222753484466,0.7140928225185937,7,False
saopaulo,DeepFM,46,SIT,2,4120,983,0.16989323043929316,0.5041891984522135,8,False
saopaulo,DeepFM,46,SIT,3,5406,1203,0.22608514637840496,0.3731708957069581,9,False
saopaulo,DeepFM,46,Steck-b,0,12612,2631,0.32224488324222206,0.35444584919026273,10,False
saopaulo,DeepFM,46,Steck-b,1,1683,519,0.22856360119365965,0.7142232014303668,7,False
saopaulo,DeepFM,46,Steck-b,2,4120,983,0.22604817169432556,0.5048165372192808,8,False
saopaulo,DeepFM,46,Steck-b,3,5406,1203,0.2907189444285107,0.40472441532445813,9,False
saopaulo,AFM,46,BASE,0,12612,2631,0.19265078739566394,0.25834300027631496,10,False
saopaulo,AFM,46,BASE,1,1683,519,0.23845742804486955,0.7229232204373,7,False
saopaulo,AFM,46,BASE,2,4120,983,0.18364663212069413,0.49915421548074124,8,False
saopaulo,AFM,46,BASE,3,5406,1203,0.20793685230206738,0.339436678118454,9,False
saopaulo,AFM,46,SIT,0,12612,2631,0.22524308437481996,0.3572695243827732,10,False
saopaulo,AFM,46,SIT,1,1683,519,0.20563749097107029,0.7215412232412503,7,False
saopaulo,AFM,46,SIT,2,4120,983,0.1598652376392088,0.48325657491444335,8,False
saopaulo,AFM,46,SIT,3,5406,1203,0.23907604169094496,0.3520761632626717,9,False
saopaulo,AFM,46,Steck-b,0,12612,2631,0.36729775343884735,0.3902857419597061,10,False
saopaulo,AFM,46,Steck-b,1,1683,519,0.28522022517906875,0.736649974664246,7,False
saopaulo,AFM,46,Steck-b,2,4120,983,0.232222081858798,0.5100379252295967,8,False
saopaulo,AFM,46,Steck-b,3,5406,1203,0.3202004723945191,0.4160114171161194,9,False
saopaulo,FPMC,46,BASE,0,12612,2631,0.2510866536624455,0.3799224592348987,10,False
saopaulo,FPMC,46,BASE,1,1683,519,0.34624263107875713,0.6020380622493309,7,False
saopaulo,FPMC,46,BASE,2,4120,983,0.2909818572499406,0.4874855897487796,8,False
saopaulo,FPMC,46,BASE,3,5406,1203,0.2833611298327182,0.36611238181588723,9,False
saopaulo,FPMC,46,SIT,0,12612,2631,0.24133191327403303,0.378172480290423,10,False
saopaulo,FPMC,46,SIT,1,1683,519,0.3182130857309073,0.6664295455333683,7,False
saopaulo,FPMC,46,SIT,2,4120,983,0.26220219065660105,0.5117486058480396,8,False
saopaulo,FPMC,46,SIT,3,5406,1203,0.2861108629992748,0.36531035163546594,9,False
saopaulo,FPMC,46,Steck-b,0,12612,2631,0.3270429510948386,0.427264746943719,10,False
saopaulo,FPMC,46,Steck-b,1,1683,519,0.388264909812312,0.6810091184594504,7,False
saopaulo,FPMC,46,Steck-b,2,4120,983,0.3117396286975318,0.520082389124647,8,False
saopaulo,FPMC,46,Steck-b,3,5406,1203,0.3338624075094006,0.41222626906559107,9,False
saopaulo,SASRec,46,BASE,0,12612,2631,0.2576154351133271,0.3860136954783212,10,False
saopaulo,SASRec,46,BASE,1,1683,519,0.3543462412128261,0.60991992627803,7,False
saopaulo,SASRec,46,BASE,2,4120,983,0.3107356143209282,0.49865127993001346,8,False
saopaulo,SASRec,46,BASE,3,5406,1203,0.29821827942859647,0.3770972597311602,9,False
saopaulo,SASRec,46,SIT,0,12612,2631,0.24611583962479125,0.37902259523034587,10,False
saopaulo,SASRec,46,SIT,1,1683,519,0.3296356961650731,0.6800607066616734,7,False
saopaulo,SASRec,46,SIT,2,4120,983,0.27794966012563904,0.5216545757154132,8,False
saopaulo,SASRec,46,SIT,3,5406,1203,0.2993111951345298,0.3786076589941856,9,False
saopaulo,SASRec,46,Steck-b,0,12612,2631,0.34246717194524956,0.4183081310715403,10,False
saopaulo,SASRec,46,Steck-b,1,1683,519,0.40949523018494555,0.689961914352515,7,False
saopaulo,SASRec,46,Steck-b,2,4120,983,0.324576675912281,0.5139918173636265,8,False
saopaulo,SASRec,46,Steck-b,3,5406,1203,0.3624719635013649,0.424923415928766,9,False
