dataset,backbone,seed,method,situation,n_requests,n_users,macroCatMRR,microCatMRR,n_cats_supported,low_support
ml1m,FPMC,44,Steck-b,3,12814,1165,0.28524124346447827,0.6176865531976159,16,False
ml1m,FPMC,44,Steck-b,4,8845,1904,0.18166929797549572,0.45226706622811624,17,False
ml1m,SASRec,44,BASE,0,17935,1911,0.3837362208217331,0.4694116660051913,17,False
ml1m,SASRec,44,BASE,1,31819,2372,0.309813046793407,0.5412777312466223,18,False
ml1m,SASRec,44,BASE,2,25786,1910,0.31969729773788425,0.48781987901886986,17,False
ml1m,SASRec,44,BASE,3,12814,1165,0.3441422151383809,0.6546654247112118,16,False
ml1m,SASRec,44,BASE,4,8845,1904,0.26444637724306863,0.5002206920356616,17,False
ml1m,SASRec,44,SIT,0,17935,1911,0.38737215033153644,0.4657306334052308,17,False
ml1m,SASRec,44,SIT,1,31819,2372,0.3062355645827242,0.541838334467864,18,False
ml1m,SASRec,44,SIT,2,25786,1910,0.3178075301902772,0.48698001732480084,17,False
ml1m,SASRec,44,SIT,3,12814,1165,0.3382457798029873,0.6557711950777826,16,False
ml1m,SASRec,44,SIT,4,8845,1904,0.26595608345509275,0.4989461835094327,17,False
ml1m,SASRec,44,Steck-b,0,17935,1911,0.3825397172975332,0.47155305698564326,17,False
ml1m,SASRec,44,Steck-b,1,31819,2372,0.3062720920556032,0.5430825436482513,18,False
ml1m,SASRec,44,Steck-b,2,25786,1910,0.31628044518033765,0.4888592834946436,17,False
ml1m,SASRec,44,Steck-b,3,12814,1165,0.34010626291368085,0.6556006488863522,16,False
ml1m,SASRec,44,Steck-b,4,8845,1904,0.2644378150238878,0.501353161222442,17,False
ml1m,B_blind,45,BASE,0,12814,1165,0.14396903953176526,0.4440779007090325,16,False
ml1m,B_blind,45,BASE,1,25786,1910,0.12147327942910839,0.3268737313201645,17,False
ml1m,B_blind,45,BASE,2,31819,2372,0.12316796581135964,0.3722851119629501,18,False
ml1m,B_blind,45,BASE,3,17935,1911,0.13008290112019677,0.3172684649744159,17,False
ml1m,B_blind,45,BASE,4,8845,1904,0.1345455147595509,0.3730299061545965,17,False
ml1m,B_blind,45,SIT,0,12814,1165,0.1168208135742466,0.5330847981430216,16,False
ml1m,B_blind,45,SIT,1,25786,1910,0.11896164415530117,0.3443522881728499,17,False
ml1m,B_blind,45,SIT,2,31819,2372,0.11092652233153284,0.40907193540829884,18,False
ml1m,B_blind,45,SIT,3,17935,1911,0.14056087407116397,0.2963088664450824,17,False
ml1m,B_blind,45,SIT,4,8845,1904,0.13832353652420942,0.37990636913532433,17,False
ml1m,B_blind,45,Steck-b,0,12814,1165,0.14406992562691123,0.44389507125225197,16,False
ml1m,B_blind,45,Steck-b,1,25786,1910,0.12213897870291775,0.3261670185108672,17,False
ml1m,B_blind,45,Steck-b,2,31819,2372,0.1229344823175402,0.3696425757267279,18,False
ml1m,B_blind,45,Steck-b,3,17935,1911,0.13004761967474837,0.31571786124575,17,False
ml1m,B_blind,45,Steck-b,4,8845,1904,0.13472859701009396,0.3682958986961134,17,False
ml1m,B_full,45,BASE,0,12814,1165,0.22480457674881077,0.5945945935255198,16,False
ml1m,B_full,45,BASE,1,25786,1910,0.23516091865426758,0.36495801285079177,17,False
ml1m,B_full,45,BASE,2,31819,2372,0.21296704394140958,0.4469403955288706,18,False
ml1m,B_full,45,BASE,3,17935,1911,0.27456305665555947,0.37620960145165844,17,False
ml1m,B_full,45,BASE,4,8845,1904,0.0923161796620631,0.4106965590701657,17,False
ml1m,B_full,45,SIT,0,12814,1165,0.21155770056794798,0.6038681650301807,16,False
ml1m,B_full,45,SIT,1,25786,1910,0.23511184236486649,0.3816729652748472,17,False
ml1m,B_full,45,SIT,2,31819,2372,0.20375254076433785,0.46495209290289713,18,False
ml1m,B_full,45,SIT,3,17935,1911,0.28049936922529006,0.36389368770403957,17,False
ml1m,B_full,45,SIT,4,8845,1904,0.09156769052008959,0.40671463842244326,17,False
ml1m,B_full,45,Steck-b,0,12814,1165,0.22509747420996679,0.5954701473672899,16,False
ml1m,B_full,45,Steck-b,1,25786,1910,0.2332802202159422,0.36610882689790464,17,False
ml1m,B_full,45,Steck-b,2,31819,2372,0.21181348292932511,0.4455037517722733,18,False
ml1m,B_full,45,Steck-b,3,17935,1911,0.27375619557758796,0.376221873077691,17,False
ml1m,B_full,45,Steck-b,4,8845,1904,0.09288343926755582,0.4114761198862648,17,False
ml1m,EASE,45,BASE,0,12814,1165,0.14881612415295906,0.487978380546468,16,False
ml1m,EASE,45,BASE,1,25786,1910,0.1316795731857263,0.33639894186535496,17,False
ml1m,EASE,45,BASE,2,31819,2372,0.12346296187446784,0.37951896775996424,18,False
ml1m,EASE,45,BASE,3,17935,1911,0.13840337540369452,0.3368874810899999,17,False
ml1m,EASE,45,BASE,4,8845,1904,0.1339657850973762,0.3898666203007547,17,False
ml1m,EASE,45,SIT,0,12814,1165,0.11392007141551004,0.5613860338056276,16,False
ml1m,EASE,45,SIT,1,25786,1910,0.13177763757635874,0.3700170409076706,17,False
ml1m,EASE,45,SIT,2,31819,2372,0.11069943401820038,0.41607091267428176,18,False
ml1m,EASE,45,SIT,3,17935,1911,0.1474507493997564,0.3091711490911766,17,False
ml1m,EASE,45,SIT,4,8845,1904,0.1346258762272722,0.3908064983325731,17,False
ml1m,EASE,45,Steck-b,0,12814,1165,0.15144555691387912,0.4823812866585281,16,False
ml1m,EASE,45,Steck-b,1,25786,1910,0.1336114085446373,0.33720889164321344,17,False
ml1m,EASE,45,Steck-b,2,31819,2372,0.12436681384303785,0.37410616083282744,18,False
ml1m,EASE,45,Steck-b,3,17935,1911,0.1387873379632673,0.3340095960270236,17,False
ml1m,EASE,45,Steck-b,4,8845,1904,0.13510828189643645,0.3809941414010985,17,False
ml1m,DeepFM,45,BASE,0,12814,1165,0.21617225291977937,0.595379260640339,16,False
ml1m,DeepFM,45,BASE,1,25786,1910,0.23387500779861298,0.3654740762359984,17,False
ml1m,DeepFM,45,BASE,2,31819,2372,0.2033534681907968,0.448405251392065,18,False
ml1m,DeepFM,45,BASE,3,17935,1911,0.2699061518988084,0.38196175487445944,17,False
ml1m,DeepFM,45,BASE,4,8845,1904,0.09559013633881615,0.41830554830676026,17,False
ml1m,DeepFM,45,SIT,0,12814,1165,0.20960529860196392,0.6068775919267801,16,False
ml1m,DeepFM,45,SIT,1,25786,1910,0.2357929717291255,0.3813648312890047,17,False
ml1m,DeepFM,45,SIT,2,31819,2372,0.2015160792096097,0.46298457789986114,18,False
ml1m,DeepFM,45,SIT,3,17935,1911,0.2743938678151195,0.37633242800399785,17,False
ml1m,DeepFM,45,SIT,4,8845,1904,0.09455128410497562,0.4149573836940499,17,False
ml1m,DeepFM,45,Steck-b,0,12814,1165,0.21522634137567895,0.599067099423258,16,False
ml1m,DeepFM,45,Steck-b,1,25786,1910,0.23046762403746893,0.36558686887814573,17,False
ml1m,DeepFM,45,Steck-b,2,31819,2372,0.20290956744628952,0.4486720582545572,18,False
ml1m,DeepFM,45,Steck-b,3,17935,1911,0.2687745206516853,0.3823187300043936,17,False
ml1m,DeepFM,45,Steck-b,4,8845,1904,0.09672810472349719,0.41924209352392,17,False
ml1m,AFM,45,BASE,0,12814,1165,0.20411011412384986,0.5810503741859947,16,False
ml1m,AFM,45,BASE,1,25786,1910,0.21529427119773747,0.36808429195320475,17,False
ml1m,AFM,45,BASE,2,31819,2372,0.19168377013324905,0.45390208799701753,18,False
ml1m,AFM,45,BASE,3,17935,1911,0.24994696792258442,0.3784264103135872,17,False
ml1m,AFM,45,BASE,4,8845,1904,0.09518066274795023,0.4174748434643129,17,False
ml1m,AFM,45,SIT,0,12814,1165,0.18129332178945984,0.6049484349656516,16,False
ml1m,AFM,45,SIT,1,25786,1910,0.2193747426090776,0.38464628655996047,17,False
ml1m,AFM,45,SIT,2,31819,2372,0.1789767271120006,0.4654383981409269,18,False
ml1m,AFM,45,SIT,3,17935,1911,0.2659026630604783,0.37235118633231207,17,False
ml1m,AFM,45,SIT,4,8845,1904,0.09240025830888347,0.4103200046896263,17,False
ml1m,AFM,45,Steck-b,0,12814,1165,0.19885948438065365,0.5843447535011289,16,False
ml1m,AFM,45,Steck-b,1,25786,1910,0.2101237084633992,0.3746622266467039,17,False
ml1m,AFM,45,Steck-b,2,31819,2372,0.18901609538759517,0.4591797083700944,18,False
ml1m,AFM,45,Steck-b,3,17935,1911,0.24305064722393457,0.38125622534330433,17,False
ml1m,AFM,45,Steck-b,4,8845,1904,0.09924715123810529,0.42466466185609253,17,False
ml1m,FPMC,45,BASE,0,12814,1165,0.28620527593155337,0.6170598845496152,16,False
ml1m,FPMC,45,BASE,1,25786,1910,0.27562902748584855,0.42426536203021986,17,False
ml1m,FPMC,45,BASE,2,31819,2372,0.26599579187556643,0.4946199066275598,18,False
ml1m,FPMC,45,BASE,3,17935,1911,0.3298711060978526,0.42558669766902585,17,False
ml1m,FPMC,45,BASE,4,8845,1904,0.18153318758341377,0.45170299931601815,17,False
ml1m,FPMC,45,SIT,0,12814,1165,0.26861305133863245,0.6262294023406927,16,False
ml1m,FPMC,45,SIT,1,25786,1910,0.2749785408035832,0.43283962244270363,17,False
ml1m,FPMC,45,SIT,2,31819,2372,0.25566238557878607,0.5029002752234933,18,False
ml1m,FPMC,45,SIT,3,17935,1911,0.3387455867058278,0.4146200310577218,17,False
ml1m,FPMC,45,SIT,4,8845,1904,0.18609529490521326,0.4468222024365365,17,False
ml1m,FPMC,45,Steck-b,0,12814,1165,0.28524124346447827,0.6176865531976159,16,False
ml1m,FPMC,45,Steck-b,1,25786,1910,0.273575787999866,0.4227449402685625,17,False
ml1m,FPMC,45,Steck-b,2,31819,2372,0.2644928595147106,0.49395950485778845,18,False
ml1m,FPMC,45,Steck-b,3,17935,1911,0.3273758825377279,0.4252431613067878,17,False
ml1m,FPMC,45,Steck-b,4,8845,1904,0.18166929797549572,0.45226706622811624,17,False
ml1m,SASRec,45,BASE,0,12814,1165,0.3441422151383809,0.6546654247112118,16,False
ml1m,SASRec,45,BASE,1,25786,1910,0.31969729773788425,0.48781987901886986,17,False
ml1m,SASRec,45,BASE,2,31819,2372,0.309813046793407,0.5412777312466223,18,False
ml1m,SASRec,45,BASE,3,17935,1911,0.3837362208217331,0.4694116660051913,17,False
ml1m,SASRec,45,BASE,4,8845,1904,0.26444637724306863,0.5002206920356616,17,False
ml1m,SASRec,45,SIT,0,12814,1165,0.3382457798029873,0.6557711950777826,16,False
ml1m,SASRec,45,SIT,1,25786,1910,0.31780770410090103,0.4869807098379032,17,False
ml1m,SASRec,45,SIT,2,31819,2372,0.30624428528646774,0.5418382580879935,18,False
ml1m,SASRec,45,SIT,3,17935,1911,0.38737215033153644,0.4657306334052308,17,False
ml1m,SASRec,45,SIT,4,8845,1904,0.2659672242750571,0.49894995211693216,17,False
ml1m,SASRec,45,Steck-b,0,12814,1165,0.34010626291368085,0.6556006488863522,16,False
ml1m,SASRec,45,Steck-b,1,25786,1910,0.3162803099165191,0.48885874487334174,17,False
ml1m,SASRec,45,Steck-b,2,31819,2372,0.3062720920556032,0.5430825436482513,18,False
ml1m,SASRec,45,Steck-b,3,17935,1911,0.3825397172975332,0.47155305698564326,17,False
ml1m,SASRec,45,Steck-b,4,8845,1904,0.2644378150238878,0.501353161222442,17,False
ml1m,B_blind,46,BASE,0,17935,1911,0.13008290112019677,0.3172684649744159,17,False
ml1m,B_blind,46,BASE,1,25786,1910,0.12147327942910839,0.3268737313201645,17,False
ml1m,B_blind,46,BASE,2,31819,2372,0.12316796581135964,0.3722851119629501,18,False
ml1m,B_blind,46,BASE,3,12814,1165,0.14396903953176526,0.4440779007090325,16,False
ml1m,B_blind,46,BASE,4,8845,1904,0.1345455147595509,0.3730299061545965,17,False
ml1m,B_blind,46,SIT,0,17935,1911,0.1405612091583205,0.29631028450476643,17,False
ml1m,B_blind,46,SIT,1,25786,1910,0.11896164415530117,0.3443522881728499,17,False
ml1m,B_blind,46,SIT,2,31819,2372,0.11092567715891545,0.4090742077588305,18,False
ml1m,B_blind,46,SIT,3,12814,1165,0.1168208135742466,0.5330847981430216,16,False
ml1m,B_blind,46,SIT,4,8845,1904,0.13832353652420942,0.37990636913532433,17,False
ml1m,B_blind,46,Steck-b,0,17935,1911,0.13004761967474837,0.31571786124575,17,False
ml1m,B_blind,46,Steck-b,1,25786,1910,0.12213859530291116,0.32616609516006406,17,False
ml1m,B_blind,46,Steck-b,2,31819,2372,0.1229344823175402,0.3696425757267279,18,False
ml1m,B_blind,46,Steck-b,3,12814,1165,0.14406992562691123,0.44389507125225197,16,False
ml1m,B_blind,46,Steck-b,4,8845,1904,0.13472859701009396,0.3682958986961134,17,False
ml1m,B_full,46,BASE,0,17935,1911,0.2733532068739964,0.3803392817331805,17,False
ml1m,B_full,46,BASE,1,25786,1910,0.233080095471493,0.36558272692084925,17,False
ml1m,B_full,46,BASE,2,31819,2372,0.21160594439743155,0.4504584716075976,18,False
ml1m,B_full,46,BASE,3,12814,1165,0.22340007462649128,0.6000595714126133,16,False
ml1m,B_full,46,BASE,4,8845,1904,0.09262672307334627,0.4116174534554809,17,False
ml1m,B_full,46,SIT,0,17935,1911,0.2796453836287377,0.3665101293014526,17,False
ml1m,B_full,46,SIT,1,25786,1910,0.2335229344597453,0.3822250415982714,17,False
ml1m,B_full,46,SIT,2,31819,2372,0.20225352021822635,0.4685450699287599,18,False
ml1m,B_full,46,SIT,3,12814,1165,0.2088305901867747,0.6045938053202384,16,False
ml1m,B_full,46,SIT,4,8845,1904,0.09265601559640099,0.4065018451906673,17,False
ml1m,B_full,46,Steck-b,0,17935,1911,0.2732821242625903,0.37998847227645793,17,False
ml1m,B_full,46,Steck-b,1,25786,1910,0.23205524021458462,0.3654856972575308,17,False
ml1m,B_full,46,Steck-b,2,31819,2372,0.2103064722415936,0.45012046264914657,18,False
ml1m,B_full,46,Steck-b,3,12814,1165,0.22273640003187042,0.5983544660828293,16,False
ml1m,B_full,46,Steck-b,4,8845,1904,0.09368096438335881,0.4129551718467549,17,False
ml1m,EASE,46,BASE,0,17935,1911,0.13840337540369452,0.3368874810899999,17,False
ml1m,EASE,46,BASE,1,25786,1910,0.1316795731857263,0.33639894186535496,17,False
ml1m,EASE,46,BASE,2,31819,2372,0.12346296187446784,0.37951896775996424,18,False
ml1m,EASE,46,BASE,3,12814,1165,0.14881612415295906,0.487978380546468,16,False
ml1m,EASE,46,BASE,4,8845,1904,0.1339657850973762,0.3898666203007547,17,False
ml1m,EASE,46,SIT,0,17935,1911,0.1474515086089641,0.30917393693617234,17,False
ml1m,EASE,46,SIT,1,25786,1910,0.13176979097733763,0.3700321775057959,17,False
ml1m,EASE,46,SIT,2,31819,2372,0.11069859524120435,0.4160701643942035,18,False
ml1m,EASE,46,SIT,3,12814,1165,0.11392007141551004,0.5613860338056276,16,False
ml1m,EASE,46,SIT,4,8845,1904,0.13465661474493953,0.390819351976009,17,False
ml1m,EASE,46,Steck-b,0,17935,1911,0.1387873379632673,0.3340095960270236,17,False
ml1m,EASE,46,Steck-b,1,25786,1910,0.1336110407070852,0.33720772568651297,17,False
ml1m,EASE,46,Steck-b,2,31819,2372,0.12436681384303785,0.37410616083282744,18,False
ml1m,EASE,46,Steck-b,3,12814,1165,0.15144555691387912,0.4823812866585281,16,False
ml1m,EASE,46,Steck-b,4,8845,1904,0.13510828189643645,0.3809941414010985,17,False
ml1m,DeepFM,46,BASE,0,17935,1911,0.2699061518988084,0.38196175487445944,17,False
ml1m,DeepFM,46,BASE,1,25786,1910,0.23387500779861298,0.3654740762359984,17,False
ml1m,DeepFM,46,BASE,2,31819,2372,0.2033534681907968,0.448405251392065,18,False
ml1m,DeepFM,46,BASE,3,12814,1165,0.21617225291977937,0.595379260640339,16,False
ml1m,DeepFM,46,BASE,4,8845,1904,0.09559013633881615,0.41830554830676026,17,False
ml1m,DeepFM,46,SIT,0,17935,1911,0.2743862757230426,0.3763045495540397,17,False
ml1m,DeepFM,46,SIT,1,25786,1910,0.2357932523536757,0.3813652929644063,17,False
ml1m,DeepFM,46,SIT,2,31819,2372,0.20151565221898354,0.46298428967659566,18,False
ml1m,DeepFM,46,SIT,3,12814,1165,0.20960529860196392,0.6068775919267801,16,False
ml1m,DeepFM,46,SIT,4,8845,1904,0.09455128410497562,0.4149573836940499,17,False
ml1m,DeepFM,46,Steck-b,0,17935,1911,0.2687745206516853,0.3823187300043936,17,False
ml1m,DeepFM,46,Steck-b,1,25786,1910,0.23046762403746893,0.36558686887814573,17,False
ml1m,DeepFM,46,Steck-b,2,31819,2372,0.20290956744628952,0.4486720582545572,18,False
ml1m,DeepFM,46,Steck-b,3,12814,1165,0.21522634137567895,0.599067099423258,16,False
ml1m,DeepFM,46,Steck-b,4,8845,1904,0.09672810472349719,0.41924209352392,17,False
ml1m,AFM,46,BASE,0,17935,1911,0.24994696792258442,0.3784264103135872,17,False
ml1m,AFM,46,BASE,1,25786,1910,0.21529427119773747,0.36808429195320475,17,False
ml1m,AFM,46,BASE,2,31819,2372,0.19168377013324905,0.45390208799701753,18,False
ml1m,AFM,46,BASE,3,12814,1165,0.20411011412384986,0.5810503741859947,16,False
ml1m,AFM,46,BASE,4,8845,1904,0.09518066274795023,0.4174748434643129,17,False
ml1m,AFM,46,SIT,0,17935,1911,0.2659040224506015,0.37235196073369975,17,False
ml1m,AFM,46,SIT,1,25786,1910,0.21936694905252438,0.3846311468704388,17,False
ml1m,AFM,46,SIT,2,31819,2372,0.17897852824397603,0.4654396361042917,18,False
ml1m,AFM,46,SIT,3,12814,1165,0.18129789652229544,0.6049496173845024,16,False
ml1m,AFM,46,SIT,4,8845,1904,0.09243328905533621,0.41031181310252673,17,False
ml1m,AFM,46,Steck-b,0,17935,1911,0.24305064722393457,0.38125622534330433,17,False
ml1m,AFM,46,Steck-b,1,25786,1910,0.21012418127923088,0.37466744357874154,17,False
ml1m,AFM,46,Steck-b,2,31819,2372,0.18901609538759517,0.4591797083700944,18,False
ml1m,AFM,46,Steck-b,3,12814,1165,0.19885948438065365,0.5843447535011289,16,False
ml1m,AFM,46,Steck-b,4,8845,1904,0.09924715123810529,0.42466466185609253,17,False
ml1m,FPMC,46,BASE,0,17935,1911,0.3298711060978526,0.42558669766902585,17,False
ml1m,FPMC,46,BASE,1,25786,1910,0.27562902748584855,0.42426536203021986,17,False
ml1m,FPMC,46,BASE,2,31819,2372,0.26599579187556643,0.4946199066275598,18,False
ml1m,FPMC,46,BASE,3,12814,1165,0.28620527593155337,0.6170598845496152,16,False
ml1m,FPMC,46,BASE,4,8845,1904,0.18153318758341377,0.45170299931601815,17,False
ml1m,FPMC,46,SIT,0,17935,1911,0.3387452001158605,0.4146197987373055,17,False
ml1m,FPMC,46,SIT,1,25786,1910,0.27497609017371205,0.4328357611575268,17,False
ml1m,FPMC,46,SIT,2,31819,2372,0.2556632020919483,0.502900836433552,18,False
ml1m,FPMC,46,SIT,3,12814,1165,0.26861305133863245,0.6262294023406927,16,False
ml1m,FPMC,46,SIT,4,8845,1904,0.1859787120186118,0.4467883269403342,17,False
ml1m,FPMC,46,Steck-b,0,17935,1911,0.3273758825377279,0.4252431613067878,17,False
ml1m,FPMC,46,Steck-b,1,25786,1910,0.273575787999866,0.4227449402685625,17,False
ml1m,FPMC,46,Steck-b,2,31819,2372,0.2644928595147106,0.49395950485778845,18,False
ml1m,FPMC,46,Steck-b,3,12814,1165,0.28524124346447827,0.6176865531976159,16,False
ml1m,FPMC,46,Steck-b,4,8845,1904,0.18166929797549572,0.45226706622811624,17,False
ml1m,SASRec,46,BASE,0,17935,1911,0.3837362208217331,0.4694116660051913,17,False
ml1m,SASRec,46,BASE,1,25786,1910,0.31969729773788425,0.48781987901886986,17,False
ml1m,SASRec,46,BASE,2,31819,2372,0.309813046793407,0.5412777312466223,18,False
ml1m,SASRec,46,BASE,3,12814,1165,0.3441422151383809,0.6546654247112118,16,False
ml1m,SASRec,46,BASE,4,8845,1904,0.26444637724306863,0.5002206920356616,17,False
ml1m,SASRec,46,SIT,0,17935,1911,0.38737215033153644,0.4657306334052308,17,False
ml1m,SASRec,46,SIT,1,25786,1910,0.3178075301902772,0.48698001732480084,17,False
ml1m,SASRec,46,SIT,2,31819,2372,0.3062453109074602,0.5418390079199344,18,False
ml1m,SASRec,46,SIT,3,12814,1165,0.3382457798029873,0.6557711950777826,16,False
ml1m,SASRec,46,SIT,4,8845,1904,0.26595608345509275,0.4989461835094327,17,False
ml1m,SASRec,46,Steck-b,0,17935,1911,0.3825397172975332,0.47155305698564326,17,False
ml1m,SASRec,46,Steck-b,1,25786,1910,0.31628044518033765,0.4888592834946436,17,False
ml1m,SASRec,46,Steck-b,2,31819,2372,0.3062720920556032,0.5430825436482513,18,False
ml1m,SASRec,46,Steck-b,3,12814,1165,0.34010626291368085,0.6556006488863522,16,False
ml1m,SASRec,46,Steck-b,4,8845,1904,0.2644378150238878,0.501353161222442,17,False
