dataset,backbone,seed,method,situation,n_requests,n_users,macroCatMRR,microCatMRR,n_cats_supported,low_support
nyc_tist,DeepFM,43,Steck-b,1,3621,925,0.3263681317940821,0.28008687265598703,9,False
nyc_tist,DeepFM,43,Steck-b,2,3009,715,0.34061843788453705,0.31981757093577207,9,False
nyc_tist,DeepFM,43,Steck-b,3,1945,455,0.2947310795152847,0.34145500396441525,7,False
nyc_tist,DeepFM,43,Steck-b,4,2084,562,0.3382909418486944,0.3163373287303289,8,False
nyc_tist,DeepFM,43,Steck-b,5,1277,328,0.34159427143357196,0.2816227607359893,7,False
nyc_tist,DeepFM,43,Steck-b,6,1749,486,0.3151553051720482,0.3614196598277285,7,False
nyc_tist,DeepFM,43,Steck-b,7,2878,695,0.30566050996317107,0.34639930560547516,9,False
nyc_tist,AFM,43,BASE,0,1139,217,0.19500944630647282,0.5186795752899003,7,False
nyc_tist,AFM,43,BASE,1,3621,925,0.1814858453727751,0.17343497805367547,9,False
nyc_tist,AFM,43,BASE,2,3009,715,0.1838883117455285,0.19659093257361923,9,False
nyc_tist,AFM,43,BASE,3,1945,455,0.2204848333553811,0.29785012477271344,7,False
nyc_tist,AFM,43,BASE,4,2084,562,0.20667891226900187,0.18472422675207195,8,False
nyc_tist,AFM,43,BASE,5,1277,328,0.2362075043092686,0.22596068264938018,7,False
nyc_tist,AFM,43,BASE,6,1749,486,0.21464556472699603,0.34967482531781763,7,False
nyc_tist,AFM,43,BASE,7,2878,695,0.18463974285257306,0.16207202011122862,9,False
nyc_tist,AFM,43,SIT,0,1139,217,0.146517595217403,0.5090197898626276,7,False
nyc_tist,AFM,43,SIT,1,3621,925,0.20241191137930073,0.33893658289475,9,False
nyc_tist,AFM,43,SIT,2,3009,715,0.1279612843320533,0.3016774405688932,9,False
nyc_tist,AFM,43,SIT,3,1945,455,0.17053113372720732,0.29567682920622107,7,False
nyc_tist,AFM,43,SIT,4,2084,562,0.15922086267871793,0.2382247917715144,8,False
nyc_tist,AFM,43,SIT,5,1277,328,0.22152656009631633,0.20450631718111734,7,False
nyc_tist,AFM,43,SIT,6,1749,486,0.15986360482926326,0.3232240646263608,7,False
nyc_tist,AFM,43,SIT,7,2878,695,0.15019509474539808,0.3226781860099604,9,False
nyc_tist,AFM,43,Steck-b,0,1139,217,0.23219311291299988,0.5134248242908751,7,False
nyc_tist,AFM,43,Steck-b,1,3621,925,0.29873971959068407,0.27507300106678473,9,False
nyc_tist,AFM,43,Steck-b,2,3009,715,0.3224539220913182,0.3177355832813608,9,False
nyc_tist,AFM,43,Steck-b,3,1945,455,0.29470942342478984,0.35517807722886235,7,False
nyc_tist,AFM,43,Steck-b,4,2084,562,0.3131070609339831,0.3074514366747539,8,False
nyc_tist,AFM,43,Steck-b,5,1277,328,0.31610757921927135,0.28163177087507524,7,False
nyc_tist,AFM,43,Steck-b,6,1749,486,0.28277463476588294,0.36058587045389323,7,False
nyc_tist,AFM,43,Steck-b,7,2878,695,0.3327149431961647,0.3229483223569217,9,False
nyc_tist,FPMC,43,BASE,0,1139,217,0.3649353410015465,0.48802115332350016,7,False
nyc_tist,FPMC,43,BASE,1,3621,925,0.27421656933975685,0.3848124221232628,9,False
nyc_tist,FPMC,43,BASE,2,3009,715,0.27656532116923566,0.3783314656796443,9,False
